customer_id,month,mrr,is_new,is_expansion,is_contraction,is_churned
CUST-00231,2025-04,122.98,0,1,0,0
CUST-00232,2025-04,186.21,0,1,0,0
CUST-00233,2025-04,943.86,0,0,0,0
CUST-00234,2025-04,96.97,0,1,0,0
CUST-00235,2025-04,2713.93,0,0,0,0
CUST-00236,2025-04,64.72,0,1,0,0
CUST-00237,2025-04,258.1,0,0,0,1
CUST-00238,2025-04,445.17,0,0,0,0
CUST-00239,2025-04,194.99,0,1,0,0
CUST-00240,2025-04,198.6,0,0,0,0
CUST-00241,2025-04,79.21,0,0,0,0
CUST-00242,2025-04,218.32,0,1,0,0
CUST-00244,2025-04,76.24,0,1,0,0
CUST-00245,2025-04,231.29,1,0,0,0
CUST-00246,2025-04,168.51,1,0,0,0
CUST-00247,2025-04,415.26,1,0,0,0
CUST-00248,2025-04,691.57,1,0,0,0
CUST-00249,2025-04,946.62,1,0,0,0
CUST-00250,2025-04,236.5,1,0,0,0
CUST-00251,2025-04,1110.54,1,0,0,0
CUST-00252,2025-04,221.31,1,0,0,1
CUST-00253,2025-04,44.21,1,0,0,0
CUST-00254,2025-04,102.37,1,0,0,0
CUST-00255,2025-04,243.6,1,0,0,0
CUST-00256,2025-04,137.37,1,0,0,0
CUST-00257,2025-04,2556.11,1,0,0,0
CUST-00258,2025-04,144.84,1,0,0,0
CUST-00259,2025-04,1340.68,1,0,0,0
CUST-00260,2025-04,242.27,1,0,0,0
CUST-00261,2025-04,1360.27,1,0,0,0
CUST-00262,2025-04,202.09,1,0,0,0
CUST-00263,2025-04,151.74,1,0,0,0
CUST-00004,2025-05,367.09,0,1,0,0
CUST-00006,2025-05,48.51,0,0,1,0
CUST-00009,2025-05,233.9,0,0,0,0
CUST-00011,2025-05,109.81,0,0,0,0
CUST-00012,2025-05,181.88,0,1,0,0
CUST-00013,2025-05,2564.93,0,0,0,0
CUST-00014,2025-05,88.46,0,0,1,0
CUST-00015,2025-05,87.89,0,1,0,0
CUST-00016,2025-05,75.66,0,1,0,0
CUST-00021,2025-05,175.63,0,1,0,0
CUST-00022,2025-05,137.88,0,0,1,0
CUST-00024,2025-05,329.96,0,1,0,0
CUST-00025,2025-05,323.7,0,1,0,0
CUST-00027,2025-05,63.11,0,0,0,0
CUST-00029,2025-05,190.22,0,1,0,0
CUST-00030,2025-05,157.01,0,0,1,0
CUST-00032,2025-05,41.71,0,0,0,0
CUST-00037,2025-05,403,0,1,0,0
CUST-00038,2025-05,274.59,0,0,0,0
CUST-00039,2025-05,4538.39,0,0,0,0
CUST-00040,2025-05,242.67,0,0,0,1
CUST-00041,2025-05,204.87,0,1,0,0
CUST-00042,2025-05,69.77,0,0,1,1
CUST-00045,2025-05,426.67,0,1,0,0
CUST-00047,2025-05,54.42,0,0,0,0
CUST-00048,2025-05,262.12,0,0,0,0
CUST-00052,2025-05,99.22,0,1,0,0
CUST-00060,2025-05,114.63,0,1,0,0
CUST-00062,2025-05,288.7,0,1,0,0
CUST-00064,2025-05,1013.04,0,0,0,0
CUST-00066,2025-05,1073.42,0,0,1,0
CUST-00067,2025-05,481.38,0,0,1,0
CUST-00069,2025-05,266.43,0,0,1,0
CUST-00071,2025-05,4753.14,0,1,0,0
CUST-00072,2025-05,118.01,0,1,0,0
CUST-00074,2025-05,217.44,0,0,1,0
CUST-00075,2025-05,81.31,0,1,0,0
CUST-00076,2025-05,218.01,0,0,0,0
CUST-00077,2025-05,183.74,0,0,1,0
CUST-00078,2025-05,168.63,0,0,0,0
CUST-00080,2025-05,266.14,0,0,0,1
CUST-00081,2025-05,245.17,0,0,0,0
CUST-00082,2025-05,175.4,0,0,1,0
CUST-00084,2025-05,277.83,0,1,0,0
CUST-00085,2025-05,289.3,0,1,0,0
CUST-00087,2025-05,141.67,0,0,1,0
CUST-00088,2025-05,123.54,0,0,1,0
CUST-00090,2025-05,196.46,0,0,0,1
CUST-00091,2025-05,187.37,0,0,0,0
CUST-00092,2025-05,2297.27,0,0,0,0
CUST-00093,2025-05,174.14,0,0,0,0
CUST-00094,2025-05,4273.49,0,1,0,0
CUST-00095,2025-05,65.61,0,1,0,0
CUST-00096,2025-05,471.81,0,0,0,0
CUST-00097,2025-05,242.9,0,0,0,0
CUST-00098,2025-05,1338.78,0,1,0,0
CUST-00100,2025-05,257.01,0,0,0,0
CUST-00102,2025-05,169.92,0,0,0,0
CUST-00103,2025-05,358.14,0,1,0,0
CUST-00104,2025-05,184.16,0,0,0,0
CUST-00105,2025-05,296.67,0,1,0,0
CUST-00106,2025-05,187,0,0,1,0
CUST-00107,2025-05,296.13,0,1,0,0
CUST-00108,2025-05,78.1,0,0,1,0
CUST-00109,2025-05,208.68,0,0,1,0
CUST-00111,2025-05,131.01,0,1,0,0
CUST-00112,2025-05,108.54,0,0,1,0
CUST-00113,2025-05,364.28,0,1,0,0
CUST-00114,2025-05,80.33,0,1,0,0
CUST-00117,2025-05,212.75,0,1,0,0
CUST-00118,2025-05,550.08,0,0,0,0
CUST-00119,2025-05,93.37,0,0,0,0
CUST-00120,2025-05,3006.23,0,0,0,0
CUST-00122,2025-05,191.63,0,0,0,0
CUST-00123,2025-05,3644.04,0,0,0,0
CUST-00124,2025-05,150.14,0,0,0,0
CUST-00125,2025-05,669.18,0,1,0,0
CUST-00126,2025-05,244.33,0,1,0,0
CUST-00129,2025-05,209.03,0,1,0,0
CUST-00131,2025-05,790.9,0,0,1,0
CUST-00133,2025-05,844.06,0,0,0,0
CUST-00134,2025-05,205.77,0,0,0,1
CUST-00135,2025-05,632,0,1,0,0
CUST-00136,2025-05,1272.79,0,0,0,0
CUST-00138,2025-05,135.52,0,0,1,0
CUST-00139,2025-05,263.66,0,0,0,0
CUST-00140,2025-05,1771.68,0,1,0,0
CUST-00141,2025-05,202.67,0,0,1,0
CUST-00142,2025-05,83.85,0,0,1,0
CUST-00143,2025-05,1352.17,0,0,0,0
CUST-00145,2025-05,35.64,0,1,0,0
CUST-00146,2025-05,748.24,0,0,1,0
CUST-00147,2025-05,227.42,0,0,0,0
CUST-00148,2025-05,184.99,0,0,0,0
CUST-00149,2025-05,73.09,0,0,0,0
CUST-00150,2025-05,152.9,0,0,0,0
CUST-00151,2025-05,266.42,0,0,0,0
CUST-00154,2025-05,852.02,0,0,0,0
CUST-00155,2025-05,3202.09,0,0,0,0
CUST-00156,2025-05,135.08,0,0,0,0
CUST-00157,2025-05,463.74,0,0,0,0
CUST-00161,2025-05,137.81,0,0,1,0
CUST-00162,2025-05,462.12,0,1,0,0
CUST-00163,2025-05,227.08,0,1,0,0
CUST-00164,2025-05,613.05,0,0,0,1
CUST-00165,2025-05,248.76,0,0,0,0
CUST-00166,2025-05,132.72,0,1,0,0
CUST-00168,2025-05,236.43,0,1,0,0
CUST-00169,2025-05,2319.18,0,1,0,0
CUST-00170,2025-05,386.45,0,0,0,0
CUST-00171,2025-05,470.83,0,0,0,0
CUST-00172,2025-05,2370.03,0,0,0,0
CUST-00173,2025-05,238.65,0,0,0,0
CUST-00174,2025-05,153.58,0,0,0,0
CUST-00175,2025-05,181.1,0,1,0,0
CUST-00176,2025-05,380.91,0,0,0,0
CUST-00177,2025-05,189.9,0,1,0,0
CUST-00178,2025-05,261.2,0,0,0,0
CUST-00179,2025-05,1842.53,0,1,0,0
CUST-00180,2025-05,267.3,0,1,0,0
CUST-00181,2025-05,212.78,0,0,1,0
CUST-00183,2025-05,212.9,0,0,1,0
CUST-00184,2025-05,144.26,0,0,1,0
CUST-00186,2025-05,152.39,0,0,0,0
CUST-00188,2025-05,1210.68,0,0,0,0
CUST-00189,2025-05,360.26,0,1,0,0
CUST-00190,2025-05,45.66,0,0,1,0
CUST-00191,2025-05,200.81,0,1,0,1
CUST-00192,2025-05,1643.21,0,1,0,0
CUST-00193,2025-05,152.01,0,0,0,0
CUST-00194,2025-05,111.33,0,1,0,0
CUST-00195,2025-05,79.95,0,0,1,0
CUST-00196,2025-05,120.7,0,1,0,0
CUST-00197,2025-05,67.4,0,0,0,0
CUST-00198,2025-05,3161.69,0,0,0,0
CUST-00199,2025-05,54.08,0,0,0,0
CUST-00200,2025-05,118.42,0,0,0,0
CUST-00201,2025-05,125.43,0,0,0,0
CUST-00202,2025-05,75.7,0,1,0,0
CUST-00203,2025-05,137.64,0,1,0,1
CUST-00204,2025-05,235.73,0,1,0,0
CUST-00205,2025-05,177.82,0,1,0,0
CUST-00206,2025-05,206.01,0,0,0,0
CUST-00207,2025-05,2654.67,0,1,0,0
CUST-00208,2025-05,2798.92,0,0,0,0
CUST-00209,2025-05,3709.97,0,0,0,0
CUST-00210,2025-05,229.84,0,0,0,0
CUST-00211,2025-05,65.52,0,1,0,0
CUST-00212,2025-05,150.82,0,0,1,0
CUST-00214,2025-05,118.17,0,0,0,0
CUST-00215,2025-05,166.81,0,0,0,0
CUST-00216,2025-05,123.95,0,0,0,0
CUST-00217,2025-05,60.13,0,1,0,0
CUST-00220,2025-05,81.09,0,0,1,0
CUST-00221,2025-05,2145.35,0,1,0,0
CUST-00222,2025-05,578.48,0,1,0,0
CUST-00223,2025-05,206.32,0,0,1,0
CUST-00224,2025-05,124.24,0,0,0,0
CUST-00225,2025-05,255.41,0,0,0,1
CUST-00226,2025-05,596.28,0,1,0,0
CUST-00227,2025-05,281.29,0,0,0,0
CUST-00229,2025-05,105.64,0,1,0,0
CUST-00230,2025-05,232.62,0,0,1,0
CUST-00231,2025-05,122.02,0,0,0,0
CUST-00232,2025-05,188.96,0,0,0,1
CUST-00233,2025-05,964.44,0,1,0,0
CUST-00234,2025-05,96.43,0,0,0,0
CUST-00235,2025-05,2805.3,0,1,0,0
CUST-00236,2025-05,68.25,0,1,0,0
CUST-00238,2025-05,449.69,0,0,0,0
CUST-00239,2025-05,203.9,0,1,0,0
CUST-00240,2025-05,206.19,0,1,0,0
CUST-00241,2025-05,79.5,0,0,0,0
CUST-00242,2025-05,213.42,0,0,1,0
CUST-00244,2025-05,79.19,0,1,0,0
CUST-00245,2025-05,239.38,0,1,0,0
CUST-00246,2025-05,169.22,0,0,0,1
CUST-00247,2025-05,428.55,0,1,0,0
CUST-00248,2025-05,695.82,0,0,0,0
CUST-00249,2025-05,979.18,0,1,0,0
CUST-00250,2025-05,239.48,0,0,0,0
CUST-00251,2025-05,1104.97,0,0,0,0
CUST-00253,2025-05,51.62,0,1,0,0
CUST-00254,2025-05,107.28,0,1,0,0
CUST-00255,2025-05,245.52,0,0,0,0
CUST-00256,2025-05,133.27,0,0,1,0
CUST-00257,2025-05,2650.77,0,1,0,0
CUST-00258,2025-05,139.78,0,0,1,0
CUST-00259,2025-05,1355.1,0,0,0,0
CUST-00260,2025-05,233.06,0,0,1,0
CUST-00261,2025-05,1413.81,0,1,0,0
CUST-00262,2025-05,209.09,0,1,0,0
CUST-00263,2025-05,152.95,0,0,0,0
CUST-00264,2025-05,148.92,1,0,0,0
CUST-00265,2025-05,48.56,1,0,0,0
CUST-00266,2025-05,139.09,1,0,0,0
CUST-00267,2025-05,224.55,1,0,0,0
CUST-00268,2025-05,212.58,1,0,0,0
CUST-00269,2025-05,134.23,1,0,0,0
CUST-00270,2025-05,668.69,1,0,0,0
CUST-00271,2025-05,54.48,1,0,0,0
CUST-00272,2025-05,207.32,1,0,0,0
CUST-00273,2025-05,3343.4,1,0,0,0
CUST-00274,2025-05,165.11,1,0,0,0
CUST-00275,2025-05,210.54,1,0,0,0
CUST-00276,2025-05,86.33,1,0,0,0
CUST-00277,2025-05,137.01,1,0,0,0
CUST-00278,2025-05,185.34,1,0,0,0
CUST-00279,2025-05,191.95,1,0,0,0
CUST-00280,2025-05,150.7,1,0,0,0
CUST-00281,2025-05,157.53,1,0,0,0
CUST-00282,2025-05,75.74,1,0,0,1
CUST-00283,2025-05,137.35,1,0,0,0
CUST-00284,2025-05,173.09,1,0,0,0
CUST-00285,2025-05,47.18,1,0,0,0
CUST-00286,2025-05,1326.19,1,0,0,0
CUST-00287,2025-05,1096.78,1,0,0,0
CUST-00288,2025-05,3671.52,1,0,0,0
CUST-00289,2025-05,161.66,1,0,0,0
CUST-00290,2025-05,222.12,1,0,0,0
CUST-00291,2025-05,84.48,1,0,0,1
CUST-00004,2025-06,357.38,0,0,1,0
CUST-00006,2025-06,46.78,0,0,1,0
CUST-00009,2025-06,235.19,0,0,0,0
CUST-00011,2025-06,106.27,0,0,1,0
CUST-00012,2025-06,186.29,0,1,0,0
CUST-00013,2025-06,2603.38,0,0,0,0
CUST-00014,2025-06,88.47,0,0,0,0
CUST-00015,2025-06,88.37,0,0,0,0
CUST-00016,2025-06,78.92,0,1,0,0
CUST-00021,2025-06,184.74,0,1,0,0
CUST-00022,2025-06,183.53,0,1,0,0
CUST-00024,2025-06,347.61,0,1,0,0
CUST-00025,2025-06,316.33,0,0,1,0
CUST-00027,2025-06,62.84,0,0,0,0
CUST-00029,2025-06,195.13,0,1,0,0
CUST-00030,2025-06,157.12,0,0,0,0
CUST-00032,2025-06,41.98,0,0,0,0
CUST-00037,2025-06,388.29,0,0,1,0
CUST-00038,2025-06,273.95,0,0,0,0
CUST-00039,2025-06,4734.33,0,1,0,0
CUST-00041,2025-06,270.17,0,1,0,0
CUST-00045,2025-06,410.37,0,0,1,0
CUST-00047,2025-06,56.1,0,1,0,0
CUST-00048,2025-06,256.16,0,0,1,0
CUST-00052,2025-06,120.08,0,1,0,0
CUST-00060,2025-06,118.35,0,1,0,0
CUST-00062,2025-06,305.76,0,1,0,0
CUST-00064,2025-06,988.03,0,0,1,0
CUST-00066,2025-06,1107.73,0,1,0,0
CUST-00067,2025-06,497.73,0,1,0,0
CUST-00069,2025-06,276.75,0,1,0,0
CUST-00071,2025-06,4832.37,0,0,0,0
CUST-00072,2025-06,124.59,0,1,0,0
CUST-00074,2025-06,216.28,0,0,0,0
CUST-00075,2025-06,85.07,0,1,0,0
CUST-00076,2025-06,211.21,0,0,1,0
CUST-00077,2025-06,182.78,0,0,0,0
CUST-00078,2025-06,164.7,0,0,1,0
CUST-00081,2025-06,236.95,0,0,1,0
CUST-00082,2025-06,182.95,0,1,0,0
CUST-00084,2025-06,268.18,0,0,1,0
CUST-00085,2025-06,280.88,0,0,1,0
CUST-00087,2025-06,143.57,0,0,0,0
CUST-00088,2025-06,118.86,0,0,1,0
CUST-00091,2025-06,197.75,0,1,0,0
CUST-00092,2025-06,2312.81,0,0,0,0
CUST-00093,2025-06,180.52,0,1,0,0
CUST-00094,2025-06,4321.04,0,0,0,0
CUST-00095,2025-06,68.39,0,1,0,0
CUST-00096,2025-06,569.97,0,1,0,0
CUST-00097,2025-06,254.16,0,1,0,0
CUST-00098,2025-06,1339.04,0,0,0,0
CUST-00100,2025-06,268.53,0,1,0,0
CUST-00102,2025-06,169.93,0,0,0,0
CUST-00103,2025-06,375.02,0,1,0,0
CUST-00104,2025-06,183.41,0,0,0,0
CUST-00105,2025-06,310.21,0,1,0,0
CUST-00106,2025-06,182.95,0,0,1,0
CUST-00107,2025-06,299.74,0,0,0,0
CUST-00108,2025-06,75.18,0,0,1,0
CUST-00109,2025-06,291.16,0,1,0,0
CUST-00111,2025-06,128.02,0,0,1,0
CUST-00112,2025-06,109.73,0,0,0,0
CUST-00113,2025-06,379.73,0,1,0,0
CUST-00114,2025-06,83.68,0,1,0,0
CUST-00117,2025-06,216.59,0,0,0,0
CUST-00118,2025-06,553.78,0,0,0,0
CUST-00119,2025-06,96.62,0,1,0,0
CUST-00120,2025-06,3096.96,0,1,0,0
CUST-00122,2025-06,216.98,0,1,0,0
CUST-00123,2025-06,3647.78,0,0,0,0
CUST-00124,2025-06,145.15,0,0,1,0
CUST-00125,2025-06,753.27,0,1,0,0
CUST-00126,2025-06,253.87,0,1,0,0
CUST-00129,2025-06,209.26,0,0,0,0
CUST-00131,2025-06,1027.07,0,1,0,0
CUST-00133,2025-06,826.41,0,0,1,0
CUST-00135,2025-06,662.16,0,1,0,0
CUST-00136,2025-06,1277.29,0,0,0,0
CUST-00138,2025-06,142.9,0,1,0,0
CUST-00139,2025-06,256.78,0,0,1,0
CUST-00140,2025-06,1805.59,0,0,0,0
CUST-00141,2025-06,200.79,0,0,0,0
CUST-00142,2025-06,84.7,0,0,0,0
CUST-00143,2025-06,1336.32,0,0,0,0
CUST-00145,2025-06,35.43,0,0,0,0
CUST-00146,2025-06,766.08,0,1,0,0
CUST-00147,2025-06,235.07,0,1,0,0
CUST-00148,2025-06,115.41,0,0,1,0
CUST-00149,2025-06,74.99,0,1,0,0
CUST-00150,2025-06,150.96,0,0,0,0
CUST-00151,2025-06,273.01,0,1,0,0
CUST-00154,2025-06,867.86,0,0,0,0
CUST-00155,2025-06,3317.94,0,1,0,0
CUST-00156,2025-06,139.16,0,1,0,0
CUST-00157,2025-06,453.5,0,0,1,0
CUST-00161,2025-06,136.7,0,0,0,0
CUST-00162,2025-06,462.67,0,0,0,0
CUST-00163,2025-06,199.5,0,0,1,0
CUST-00165,2025-06,253.53,0,0,0,0
CUST-00166,2025-06,140.57,0,1,0,0
CUST-00168,2025-06,240.72,0,0,0,0
CUST-00169,2025-06,2748.87,0,1,0,0
CUST-00170,2025-06,398.77,0,1,0,0
CUST-00171,2025-06,467.08,0,0,0,0
CUST-00172,2025-06,2419.63,0,1,0,0
CUST-00173,2025-06,239.51,0,0,0,0
CUST-00174,2025-06,149.85,0,0,1,0
CUST-00175,2025-06,181.22,0,0,0,1
CUST-00176,2025-06,257.57,0,0,1,0
CUST-00177,2025-06,197.84,0,1,0,0
CUST-00178,2025-06,253.3,0,0,1,0
CUST-00179,2025-06,1384.5,0,0,1,0
CUST-00180,2025-06,275.74,0,1,0,0
CUST-00181,2025-06,222.6,0,1,0,0
CUST-00183,2025-06,219.95,0,1,0,0
CUST-00184,2025-06,142.28,0,0,0,0
CUST-00186,2025-06,156.34,0,1,0,0
CUST-00188,2025-06,1181.64,0,0,1,0
CUST-00189,2025-06,370.25,0,1,0,0
CUST-00190,2025-06,45.86,0,0,0,0
CUST-00192,2025-06,1806.77,0,1,0,0
CUST-00193,2025-06,153.59,0,0,0,0
CUST-00194,2025-06,109.01,0,0,1,0
CUST-00195,2025-06,80.83,0,0,0,0
CUST-00196,2025-06,123.31,0,1,0,0
CUST-00197,2025-06,68.88,0,1,0,0
CUST-00198,2025-06,3143.42,0,0,0,0
CUST-00199,2025-06,44.97,0,0,1,0
CUST-00200,2025-06,121.29,0,1,0,0
CUST-00201,2025-06,122.7,0,0,1,0
CUST-00202,2025-06,73.4,0,0,1,0
CUST-00204,2025-06,314.11,0,1,0,0
CUST-00205,2025-06,180.88,0,0,0,0
CUST-00206,2025-06,198.11,0,0,1,0
CUST-00207,2025-06,2239.51,0,0,1,0
CUST-00208,2025-06,2873.63,0,1,0,0
CUST-00209,2025-06,3731.52,0,0,0,0
CUST-00210,2025-06,243.14,0,1,0,0
CUST-00211,2025-06,64.3,0,0,0,0
CUST-00212,2025-06,157,0,1,0,0
CUST-00214,2025-06,118.57,0,0,0,0
CUST-00215,2025-06,162.29,0,0,1,0
CUST-00216,2025-06,124.7,0,0,0,0
CUST-00217,2025-06,59.89,0,0,0,0
CUST-00220,2025-06,80.24,0,0,0,0
CUST-00221,2025-06,2154.66,0,0,0,0
CUST-00222,2025-06,578.8,0,0,0,0
CUST-00223,2025-06,201.52,0,0,1,0
CUST-00224,2025-06,124.08,0,0,0,0
CUST-00226,2025-06,592.99,0,0,0,0
CUST-00227,2025-06,282.52,0,0,0,0
CUST-00229,2025-06,103.15,0,0,1,0
CUST-00230,2025-06,239.5,0,1,0,0
CUST-00231,2025-06,122.12,0,0,0,0
CUST-00233,2025-06,1149.53,0,1,0,0
CUST-00234,2025-06,93.53,0,0,1,0
CUST-00235,2025-06,2899.33,0,1,0,0
CUST-00236,2025-06,65.62,0,0,1,0
CUST-00238,2025-06,458.76,0,1,0,0
CUST-00239,2025-06,236.73,0,1,0,0
CUST-00240,2025-06,200.2,0,0,1,0
CUST-00241,2025-06,83.46,0,1,0,0
CUST-00242,2025-06,219.1,0,1,0,0
CUST-00244,2025-06,81.36,0,1,0,0
CUST-00245,2025-06,250.91,0,1,0,0
CUST-00247,2025-06,419.55,0,0,1,0
CUST-00248,2025-06,705.45,0,0,0,0
CUST-00249,2025-06,954.99,0,0,1,0
CUST-00250,2025-06,237.53,0,0,0,0
CUST-00251,2025-06,1134.22,0,1,0,0
CUST-00253,2025-06,52.18,0,0,0,0
CUST-00254,2025-06,110.06,0,1,0,0
CUST-00255,2025-06,250.52,0,1,0,0
CUST-00256,2025-06,133.13,0,0,0,0
CUST-00257,2025-06,2712.32,0,1,0,0
CUST-00258,2025-06,136.61,0,0,1,0
CUST-00259,2025-06,1354.08,0,0,0,0
CUST-00260,2025-06,234.88,0,0,0,0
CUST-00261,2025-06,1408.74,0,0,0,0
CUST-00262,2025-06,201.43,0,0,1,0
CUST-00263,2025-06,155.36,0,0,0,0
CUST-00264,2025-06,157.57,0,1,0,0
CUST-00265,2025-06,50.39,0,1,0,0
CUST-00266,2025-06,146.19,0,1,0,0
CUST-00267,2025-06,222.94,0,0,0,0
CUST-00268,2025-06,209.85,0,0,0,0
CUST-00269,2025-06,134,0,0,0,0
CUST-00270,2025-06,685.12,0,1,0,0
CUST-00271,2025-06,52.46,0,0,1,0
CUST-00272,2025-06,209.21,0,0,0,0
CUST-00273,2025-06,3390.44,0,0,0,0
CUST-00274,2025-06,118.82,0,0,1,0
CUST-00275,2025-06,211.79,0,0,0,0
CUST-00276,2025-06,83.34,0,0,1,0
CUST-00277,2025-06,144.36,0,1,0,0
CUST-00278,2025-06,184.43,0,0,0,0
CUST-00279,2025-06,193.11,0,0,0,0
CUST-00280,2025-06,146.96,0,0,1,0
CUST-00281,2025-06,155.96,0,0,0,0
CUST-00283,2025-06,144.12,0,1,0,0
CUST-00284,2025-06,172.24,0,0,0,0
CUST-00285,2025-06,49.83,0,1,0,0
CUST-00286,2025-06,1412.45,0,1,0,0
CUST-00287,2025-06,1067.98,0,0,1,0
CUST-00288,2025-06,2970.72,0,0,1,0
CUST-00289,2025-06,165,0,1,0,0
CUST-00290,2025-06,217.18,0,0,1,0
CUST-00292,2025-06,130.25,1,0,0,0
CUST-00293,2025-06,115.56,1,0,0,0
CUST-00294,2025-06,1215.7,1,0,0,0
CUST-00295,2025-06,347.59,1,0,0,0
CUST-00296,2025-06,60.12,1,0,0,0
CUST-00297,2025-06,117.3,1,0,0,0
CUST-00298,2025-06,246.88,1,0,0,0
CUST-00299,2025-06,244.7,1,0,0,0
CUST-00300,2025-06,126.95,1,0,0,0
CUST-00301,2025-06,904.55,1,0,0,0
CUST-00302,2025-06,231.46,1,0,0,0
CUST-00303,2025-06,51.06,1,0,0,0
CUST-00304,2025-06,225.14,1,0,0,0
CUST-00305,2025-06,178.19,1,0,0,0
CUST-00306,2025-06,1234.43,1,0,0,0
CUST-00307,2025-06,481.33,1,0,0,0
CUST-00308,2025-06,253.83,1,0,0,1
CUST-00309,2025-06,1238.72,1,0,0,0
CUST-00310,2025-06,47.23,1,0,0,0
CUST-00311,2025-06,243.35,1,0,0,0
CUST-00312,2025-06,121.64,1,0,0,0
CUST-00313,2025-06,171.89,1,0,0,0
CUST-00314,2025-06,146.65,1,0,0,0
CUST-00315,2025-06,224.35,1,0,0,0
CUST-00316,2025-06,905.23,1,0,0,0
CUST-00317,2025-06,147.44,1,0,0,0
CUST-00318,2025-06,167.65,1,0,0,0
CUST-00319,2025-06,47.04,1,0,0,0
CUST-00320,2025-06,152.17,1,0,0,0
CUST-00004,2025-07,370,0,1,0,0
CUST-00006,2025-07,47.57,0,0,0,0
CUST-00009,2025-07,238.43,0,0,0,0
CUST-00011,2025-07,106.98,0,0,0,0
CUST-00012,2025-07,122.99,0,0,1,0
CUST-00013,2025-07,2556.89,0,0,0,0
CUST-00014,2025-07,90.36,0,1,0,0
CUST-00015,2025-07,84.85,0,0,1,0
CUST-00016,2025-07,83.4,0,1,0,0
CUST-00021,2025-07,186.55,0,0,0,0
CUST-00022,2025-07,182.1,0,0,0,0
CUST-00024,2025-07,362.25,0,1,0,0
CUST-00025,2025-07,321.53,0,0,0,0
CUST-00027,2025-07,63.26,0,0,0,0
CUST-00029,2025-07,202.74,0,1,0,0
CUST-00030,2025-07,151.43,0,0,1,0
CUST-00032,2025-07,43.87,0,1,0,0
CUST-00037,2025-07,398.38,0,1,0,0
CUST-00038,2025-07,264.95,0,0,1,0
CUST-00039,2025-07,3731.39,0,0,1,0
CUST-00041,2025-07,285.46,0,1,0,0
CUST-00045,2025-07,423.08,0,1,0,0
CUST-00047,2025-07,55.97,0,0,0,0
CUST-00048,2025-07,259.53,0,0,0,0
CUST-00052,2025-07,116.18,0,0,1,1
CUST-00060,2025-07,119.82,0,0,0,0
CUST-00062,2025-07,414.48,0,1,0,0
CUST-00064,2025-07,1030.86,0,1,0,0
CUST-00066,2025-07,1104.49,0,0,0,0
CUST-00067,2025-07,492.49,0,0,0,0
CUST-00069,2025-07,291.5,0,1,0,0
CUST-00071,2025-07,5034.7,0,1,0,0
CUST-00072,2025-07,124.69,0,0,0,0
CUST-00074,2025-07,218.49,0,0,0,0
CUST-00075,2025-07,86.92,0,1,0,0
CUST-00076,2025-07,211,0,0,0,0
CUST-00077,2025-07,179.85,0,0,0,0
CUST-00078,2025-07,163.23,0,0,0,0
CUST-00081,2025-07,245.36,0,1,0,0
CUST-00082,2025-07,179.75,0,0,0,0
CUST-00084,2025-07,311.18,0,1,0,1
CUST-00085,2025-07,362.01,0,1,0,0
CUST-00087,2025-07,144.59,0,0,0,0
CUST-00088,2025-07,117.34,0,0,0,0
CUST-00091,2025-07,197.85,0,0,0,0
CUST-00092,2025-07,2299.91,0,0,0,0
CUST-00093,2025-07,185,0,1,0,0
CUST-00094,2025-07,4342.33,0,0,0,0
CUST-00095,2025-07,71.41,0,1,0,0
CUST-00096,2025-07,559.85,0,0,0,0
CUST-00097,2025-07,347.46,0,1,0,1
CUST-00098,2025-07,1319.58,0,0,0,0
CUST-00100,2025-07,348.17,0,1,0,0
CUST-00102,2025-07,177.32,0,1,0,0
CUST-00103,2025-07,380.3,0,0,0,0
CUST-00104,2025-07,189.39,0,1,0,0
CUST-00105,2025-07,309.29,0,0,0,1
CUST-00106,2025-07,184.64,0,0,0,0
CUST-00107,2025-07,317.3,0,1,0,0
CUST-00108,2025-07,76.78,0,1,0,0
CUST-00109,2025-07,299.86,0,1,0,1
CUST-00111,2025-07,132.26,0,1,0,0
CUST-00112,2025-07,114.72,0,1,0,0
CUST-00113,2025-07,398.56,0,1,0,1
CUST-00114,2025-07,87.1,0,1,0,0
CUST-00117,2025-07,212.54,0,0,0,0
CUST-00118,2025-07,557,0,0,0,0
CUST-00119,2025-07,97.75,0,0,0,0
CUST-00120,2025-07,3183.56,0,1,0,0
CUST-00122,2025-07,216.5,0,0,0,0
CUST-00123,2025-07,3796.07,0,1,0,0
CUST-00124,2025-07,152.27,0,1,0,0
CUST-00125,2025-07,757.62,0,0,0,0
CUST-00126,2025-07,259.15,0,1,0,0
CUST-00129,2025-07,202.39,0,0,1,0
CUST-00131,2025-07,1079.18,0,1,0,0
CUST-00133,2025-07,839.8,0,0,0,0
CUST-00135,2025-07,645.06,0,0,1,0
CUST-00136,2025-07,1283.4,0,0,0,0
CUST-00138,2025-07,144.09,0,0,0,0
CUST-00139,2025-07,255.42,0,0,0,0
CUST-00140,2025-07,1858.01,0,1,0,0
CUST-00141,2025-07,208.86,0,1,0,0
CUST-00142,2025-07,87.23,0,1,0,0
CUST-00143,2025-07,1344.8,0,0,0,0
CUST-00145,2025-07,35.28,0,0,0,0
CUST-00146,2025-07,771.91,0,0,0,0
CUST-00147,2025-07,226.23,0,0,1,0
CUST-00148,2025-07,119.9,0,1,0,0
